channel,url,status,redirect_location,noindex,canonical,canonical_ok,problems
WHOLESALE,https://poshaktaranom.com/products/blouses00009,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-delin,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/vests-skirts00001,200,,,https://poshaktaranom.com/products/linen-vest-skirt-set-baran,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00008,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-yaghoot,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00007,200,,,https://poshaktaranom.com/products/linen-heart-shirt-manteau-behgol,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00006,200,,,https://poshaktaranom.com/products/linen-bow-tie-shirt-manteau-behgol,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00005,200,,,https://poshaktaranom.com/products/linen-butterfly-shirt-manteau-behgol,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00004,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-tina,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00003,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-zhinoos,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/kaftans00001,200,,,https://poshaktaranom.com/products/linen-kaftan-afagh,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00002,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-abnous,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/products/blouses00001,200,,,https://poshaktaranom.com/products/linen-shirt-manteau-nazgol,no,CANONICAL_MISMATCH
WHOLESALE,https://poshaktaranom.com/blog/wholesale-summer-manto-restock-1405,200,,,https://poshaktaranom.com/blog/wholesale-summer-manto-restock-1405,yes,
WHOLESALE,https://poshaktaranom.com/blog/wholesale-womens-shirt-trends-1405,200,,,https://poshaktaranom.com/blog/wholesale-womens-shirt-trends-1405,yes,
WHOLESALE,https://poshaktaranom.com/blog/wholesale-autumn-manto-buying-guide,200,,,https://poshaktaranom.com/blog/wholesale-autumn-manto-buying-guide,yes,
RETAIL,https://www.poshaktaranom.ir,200,,,https://www.poshaktaranom.ir,yes,
RETAIL,https://www.poshaktaranom.ir/products,200,,,https://www.poshaktaranom.ir/products,yes,
RETAIL,https://www.poshaktaranom.ir/collections,200,,,https://www.poshaktaranom.ir,no,CANONICAL_MISMATCH
RETAIL,https://www.poshaktaranom.ir/blog,200,,,https://www.poshaktaranom.ir/blog,yes,
RETAIL,https://www.poshaktaranom.ir/about,200,,,https://www.poshaktaranom.ir/about,yes,
RETAIL,https://www.poshaktaranom.ir/contact,200,,,https://www.poshaktaranom.ir/contact,yes,
RETAIL,https://www.poshaktaranom.ir/shipping,200,,,https://www.poshaktaranom.ir/shipping,yes,
RETAIL,https://www.poshaktaranom.ir/returns,200,,,https://www.poshaktaranom.ir/returns,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00015,200,,,https://www.poshaktaranom.ir/products/coats00015,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00014,200,,,https://www.poshaktaranom.ir/products/coats00014,yes,
RETAIL,https://www.poshaktaranom.ir/products/vests-pants00001,200,,,https://www.poshaktaranom.ir/products/vests-pants00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00013,200,,,https://www.poshaktaranom.ir/products/coats00013,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00015,200,,,https://www.poshaktaranom.ir/products/winter-wear00015,yes,
RETAIL,https://www.poshaktaranom.ir/products/kaftans00002,200,,,https://www.poshaktaranom.ir/products/kaftans00002,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00014,200,,,https://www.poshaktaranom.ir/products/winter-wear00014,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00016,200,,,https://www.poshaktaranom.ir/products/blouses00016,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00015,200,,,https://www.poshaktaranom.ir/products/blouses00015,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00006,200,,,https://www.poshaktaranom.ir/products/pants00006,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00005,200,,,https://www.poshaktaranom.ir/products/pants00005,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00012,200,,,https://www.poshaktaranom.ir/products/coats00012,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00011,200,,,https://www.poshaktaranom.ir/products/coats00011,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00013,200,,,https://www.poshaktaranom.ir/products/winter-wear00013,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00012,200,,,https://www.poshaktaranom.ir/products/winter-wear00012,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00011,200,,,https://www.poshaktaranom.ir/products/winter-wear00011,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00010,200,,,https://www.poshaktaranom.ir/products/winter-wear00010,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00009,200,,,https://www.poshaktaranom.ir/products/winter-wear00009,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00010,200,,,https://www.poshaktaranom.ir/products/coats00010,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00009,200,,,https://www.poshaktaranom.ir/products/coats00009,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00008,200,,,https://www.poshaktaranom.ir/products/winter-wear00008,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00007,200,,,https://www.poshaktaranom.ir/products/winter-wear00007,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00008,200,,,https://www.poshaktaranom.ir/products/coats00008,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00014,200,,,https://www.poshaktaranom.ir/products/blouses00014,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00006,200,,,https://www.poshaktaranom.ir/products/winter-wear00006,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00005,200,,,https://www.poshaktaranom.ir/products/winter-wear00005,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00004,200,,,https://www.poshaktaranom.ir/products/winter-wear00004,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00004,200,,,https://www.poshaktaranom.ir/products/pants00004,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00003,200,,,https://www.poshaktaranom.ir/products/winter-wear00003,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00002,200,,,https://www.poshaktaranom.ir/products/winter-wear00002,yes,
RETAIL,https://www.poshaktaranom.ir/products/winter-wear00001,200,,,https://www.poshaktaranom.ir/products/winter-wear00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00007,200,,,https://www.poshaktaranom.ir/products/coats00007,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00003,200,,,https://www.poshaktaranom.ir/products/pants00003,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00006,200,,,https://www.poshaktaranom.ir/products/coats00006,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00005,200,,,https://www.poshaktaranom.ir/products/coats00005,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00004,200,,,https://www.poshaktaranom.ir/products/coats00004,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00003,200,,,https://www.poshaktaranom.ir/products/coats00003,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00002,200,,,https://www.poshaktaranom.ir/products/coats00002,yes,
RETAIL,https://www.poshaktaranom.ir/products/coats00001,200,,,https://www.poshaktaranom.ir/products/coats00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/skirt-suits00001,200,,,https://www.poshaktaranom.ir/products/skirt-suits00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00002,200,,,https://www.poshaktaranom.ir/products/pants00002,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00013,200,,,https://www.poshaktaranom.ir/products/blouses00013,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00012,200,,,https://www.poshaktaranom.ir/products/blouses00012,yes,
RETAIL,https://www.poshaktaranom.ir/products/pants00001,200,,,https://www.poshaktaranom.ir/products/pants00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00011,200,,,https://www.poshaktaranom.ir/products/blouses00011,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00010,200,,,https://www.poshaktaranom.ir/products/blouses00010,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00009,200,,,https://www.poshaktaranom.ir/products/blouses00009,yes,
RETAIL,https://www.poshaktaranom.ir/products/vests-skirts00001,200,,,https://www.poshaktaranom.ir/products/vests-skirts00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00008,200,,,https://www.poshaktaranom.ir/products/blouses00008,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00007,200,,,https://www.poshaktaranom.ir/products/blouses00007,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00006,200,,,https://www.poshaktaranom.ir/products/blouses00006,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00005,200,,,https://www.poshaktaranom.ir/products/blouses00005,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00004,200,,,https://www.poshaktaranom.ir/products/blouses00004,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00003,200,,,https://www.poshaktaranom.ir/products/blouses00003,yes,
RETAIL,https://www.poshaktaranom.ir/products/kaftans00001,200,,,https://www.poshaktaranom.ir/products/kaftans00001,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00002,200,,,https://www.poshaktaranom.ir/products/blouses00002,yes,
RETAIL,https://www.poshaktaranom.ir/products/blouses00001,200,,,https://www.poshaktaranom.ir/products/blouses00001,yes,
RETAIL,https://www.poshaktaranom.ir/blog/trendy-womens-shirt-1405,200,,,https://www.poshaktaranom.ir/blog/trendy-womens-shirt-1405,yes,
RETAIL,https://www.poshaktaranom.ir/blog/summer-manto-trends-1405,200,,,https://www.poshaktaranom.ir/blog/summer-manto-trends-1405,yes,
